,agent1,agent2
0,-57067.93,-76168.37
1,-56267.105,-79262.266
2,-56230.008,-75397.15
3,-56849.086,-75601.91
4,-57316.78,-75675.984
5,-56839.297,-80762.53
6,-55500.887,-77673.33
7,-58252.754,-76953.234
