,agent1,agent2
0,-5547.342,-5603.963
1,-5574.093,-5618.3413
2,-5564.925,-5642.0044
3,-5546.75,-5612.5977
4,-5509.869,-5565.171
5,-5558.6104,-5617.2754
6,-5588.581,-5612.226
7,-5536.12,-5602.8184
