,agent1,agent2,S,A,B,P
108,1.286031005653117,1.2860310056531168,0.00032030327656031683,0.0,0.0,67.26929738753016
109,1.285903391144587,1.2859033911445867,0.00023788857663084053,0.0,0.0,67.26262647800674
110,1.285775534960886,1.2857755349608857,0.0001766851699889558,0.0,0.0,67.25594181749904
111,1.2856475026284988,1.2856475026284986,0.00013123240906486722,0.0,0.0,67.24924711918013
112,1.2855193428002645,1.2855193428002643,9.747578344038251e-05,0.0,0.0,67.24254514004983
113,1.285391091601331,1.2853910916013307,7.240475699198378e-05,0.0,0.0,67.23583792720545
114,1.2852627758555932,1.285262775855593,5.378389797659991e-05,0.0,0.0,67.22912700067334
115,1.2851344154810223,1.285134415481022,3.995326836364955e-05,0.0,0.0,67.2224134891441
116,1.2850060252679965,1.2850060252679962,2.9680229513890735e-05,0.0,0.0,67.21569823074478
117,1.2848776161995907,1.2848776161995905,2.2049418059409212e-05,0.0,0.0,67.20898184785524
118,1.2847491964318247,1.2847491964318245,1.6381058621421354e-05,0.0,0.0,67.20226480265552
119,1.2846207720214646,1.2846207720214644,1.2170313582925845e-05,0.0,0.0,67.19554743836797
120,1.28449234746641,1.2844923474664098,9.042250928173836e-06,0.0,0.0,67.18883000987915
121,1.284363926106936,1.2843639261069357,6.718407329088987e-06,0.0,0.0,67.18211270647694
122,1.2842355104236303,1.28423551042363,4.991960065204321e-06,0.0,0.0,67.17539566873359
123,1.2841071022586297,1.2841071022586295,3.7092907127545018e-06,0.0,0.0,67.16867900104242
124,1.2839787029799055,1.2839787029799052,2.7562946506433987e-06,0.0,0.0,67.16196278092741
125,1.283850313603263,1.2838503136032628,2.0482143926115276e-06,0.0,0.0,67.15524706595646
126,1.2837219348829438,1.2837219348829436,1.5220894869759153e-06,0.0,0.0,67.14853189887552
127,1.2835935673789103,1.28359356737891,1.1311493755107837e-06,0.0,0.0,67.1418173114214
128,1.2834652115068188,1.2834652115068186,8.406490645667347e-07,0.0,0.0,67.13510332715356
129,1.283336867575133,1.2833368675751329,6.247762428389781e-07,0.0,0.0,67.1283899635572
130,1.2832085358126917,1.2832085358126915,4.643540929400729e-07,0.0,0.0,67.12167723360542
131,1.283080216389182,1.2830802163891817,3.4513503315764137e-07,0.0,0.0,67.11496514691945
132,1.2829519094303492,1.282951909430349,2.565333345772287e-07,0.0,0.0,67.10825371063044
133,1.282823615029294,1.2828236150292938,1.9068369580239526e-07,0.0,0.0,67.10154293001968
134,1.2826953332548636,1.2826953332548634,1.417419183039782e-07,0.0,0.0,67.09483280899411
135,1.2825670641578861,1.282567064157886,1.053654049428302e-07,0.0,0.0,67.0881233504396
136,1.282438807775802,1.2824388077758018,7.832722892845832e-08,0.0,0.0,67.08141455648335
137,1.2823105641361041,1.282310564136104,5.82294206675662e-08,0.0,0.0,67.07470642868888
138,1.2821823332588942,1.282182333258894,4.328995751586924e-08,0.0,0.0,67.0679989682009
139,1.2820541151587819,1.2820541151587816,3.218450479727089e-08,0.0,0.0,67.06129217585284
140,1.2819259098462954,1.2819259098462952,2.392883099613348e-08,0.0,0.0,67.05458605224693
141,1.2817977173289308,1.2817977173289306,1.7791440431118705e-08,0.0,0.0,67.0478805978135
142,1.28166953761193,1.2816695376119298,1.3228655744612616e-08,0.0,0.0,67.0411758128552
143,1.2815413706988603,1.28154137069886,9.836379862996032e-09,0.0,0.0,67.03447169757976
144,1.2814132165920442,1.281413216592044,7.3142506797819595e-09,0.0,0.0,67.02776825212439
145,1.2812850752928793,1.281285075292879,5.439003757291526e-09,0.0,0.0,67.02106547657385
146,1.2811569468020754,1.2811569468020751,4.044676989558931e-09,0.0,0.0,67.01436337097397
147,1.2810288311198317,1.2810288311198315,3.0078993175207794e-09,0.0,0.0,67.0076619353416
148,1.2809007282459675,1.2809007282459672,2.236957378334971e-09,0.0,0.0,67.00096116967211
149,1.2807726381800195,1.2807726381800193,1.6636696156683429e-09,0.0,0.0,66.99426107394483
150,1.2806445609213153,1.280644560921315,1.2373467441983288e-09,0.0,0.0,66.98756164812723
