,agent1,agent2
0,-1045.8922,-901.2467
1,-1046.7026,-901.1095
2,-1041.7167,-898.08746
3,-1041.5579,-900.63293
4,-1043.8124,-899.27216
5,-1043.0706,-902.87646
6,-1045.0695,-900.8318
7,-1042.9865,-899.1024
