,agent1,agent2
227,-8609.238,-11307.681
228,-8586.406,-11280.527
229,-8569.362,-11269.088
230,-8556.374,-11298.6045
231,-8609.045,-11215.7
232,-8520.558,-11237.748
233,-8536.021,-11236.149
234,-8530.004,-11267.33
235,-8543.758,-11216.502
236,-8513.555,-11213.333
237,-8496.535,-11201.34
238,-8529.938,-11236.008
239,-8477.479,-11234.703
240,-8493.393,-11186.346
241,-8471.316,-11184.591
242,-8492.506,-11184.645
243,-8468.126,-11203.41
244,-8471.095,-11191.154
245,-8452.658,-11167.26
246,-8439.579,-11225.338
247,-8443.292,-11210.955
248,-8428.207,-11165.278
249,-8391.926,-11179.004
250,-8430.31,-11140.245
251,-8374.703,-11180.213
252,-8408.239,-11136.961
253,-8376.711,-11167.658
254,-8354.736,-11135.889
255,-8362.204,-11167.916
256,-8379.554,-11083.807
257,-8367.176,-11110.578
258,-8353.03,-11090.812
259,-8376.67,-11127.42
260,-8365.359,-11134.736
261,-8329.17,-11093.758
262,-8328.946,-11109.793
263,-8308.871,-11122.011
264,-8280.0205,-11088.144
265,-8319.439,-11073.9795
266,-8287.525,-11115.637
267,-8311.627,-11062.061
268,-8304.762,-11053.076
269,-8267.389,-11046.357
270,-8312.239,-11093.205
271,-8286.836,-11058.039
272,-8264.801,-11025.344
273,-8266.902,-11046.248
274,-8252.379,-11050.697
275,-8260.556,-11050.469
276,-8225.732,-11045.856
277,-8212.399,-11015.234
278,-8210.616,-10978.286
279,-8220.295,-11039.535
280,-8199.252,-10994.711
281,-8213.038,-10970.5
282,-8187.5234,-11000.511
283,-8185.1187,-10956.624
284,-8171.5796,-10985.644
285,-8168.53,-10965.2
286,-8163.0117,-10978.189
287,-8162.0312,-10964.906
288,-8151.041,-10958.705
289,-8178.0806,-10954.937
290,-8202.1455,-10928.302
291,-8135.55,-10996.096
292,-8114.85,-10921.59
293,-8112.2573,-10961.482
294,-8159.214,-10933.542
295,-8134.35,-10927.344
296,-8085.5425,-10885.27
297,-8132.398,-10939.436
298,-8127.56,-10915.18
299,-8110.687,-10933.895
300,-8109.7275,-10906.191
301,-8109.9365,-10898.338
302,-8087.7373,-10875.052
303,-8104.826,-10915.651
304,-8055.848,-10901.432
305,-8072.531,-10861.447
306,-8107.9277,-10878.977
307,-8093.485,-10879.564
308,-8064.3594,-10848.992
309,-8067.0107,-10867.7295
310,-8044.1807,-10870.59
311,-8055.457,-10895.475
312,-8031.541,-10849.451
313,-8045.953,-10873.691
314,-8032.1655,-10866.6875
315,-8046.5117,-10875.04
316,-8041.973,-10840.456
317,-8046.9272,-10820.951
318,-8043.326,-10836.199
319,-8060.861,-10807.466
320,-8033.1987,-10760.196
321,-8040.3457,-10847.153
322,-8031.912,-10840.672
323,-8043.149,-10838.913
324,-8004.5703,-10759.585
325,-8003.941,-10770.205
326,-8005.404,-10801.043
327,-8025.9443,-10810.226
328,-7986.045,-10821.701
329,-7989.585,-10773.158
330,-8002.658,-10787.715
331,-8017.234,-10756.428
332,-7992.3613,-10789.98
333,-8018.651,-10769.994
334,-7981.291,-10779.861
335,-8009.326,-10749.587
336,-7987.4,-10702.115
337,-7998.7075,-10761.541
338,-7990.241,-10767.018
339,-7989.004,-10786.895
340,-7978.002,-10727.928
341,-7991.5967,-10762.699
342,-8000.8,-10716.475
343,-7955.786,-10745.35
344,-7964.7295,-10697.221
345,-7953.4424,-10678.312
346,-7968.9424,-10733.951
347,-7944.911,-10716.4795
348,-7973.7285,-10694.336
349,-7946.7383,-10745.743
350,-7954.3784,-10708.927
351,-7942.4146,-10690.189
352,-7909.2344,-10713.617
353,-7939.6436,-10666.495
354,-7950.5146,-10685.452
355,-7903.374,-10691.602
356,-7906.202,-10699.514
357,-7953.1436,-10660.477
358,-7944.897,-10622.556
359,-7929.456,-10664.948
360,-7923.3057,-10609.883
361,-7924.9155,-10634.664
362,-7910.803,-10689.701
363,-7950.951,-10641.484
364,-7928.508,-10647.05
365,-7933.892,-10615.215
366,-7931.9844,-10635.693
367,-7924.7524,-10622.996
368,-7920.58,-10586.068
369,-7914.8647,-10572.695
370,-7903.824,-10628.42
371,-7905.718,-10590.694
372,-7924.084,-10608.465
373,-7937.838,-10642.462
374,-7946.881,-10620.184
375,-7925.667,-10550.465
376,-7877.1133,-10592.17
377,-7899.8394,-10626.372
378,-7872.827,-10584.879
379,-7897.8784,-10572.4795
380,-7901.801,-10538.348
381,-7932.0967,-10593.625
382,-7897.4277,-10525.159
383,-7888.1235,-10569.126
384,-7906.9106,-10576.442
385,-7894.0483,-10543.814
386,-7897.8,-10511.965
387,-7872.7324,-10586.36
388,-7908.3003,-10520.439
389,-7866.0063,-10541.588
390,-7914.911,-10523.084
391,-7879.7847,-10506.801
392,-7839.79,-10530.509
393,-7905.5713,-10553.357
394,-7866.2363,-10505.097
395,-7896.0503,-10507.636
396,-7906.5903,-10518.162
397,-7830.6567,-10487.979
398,-7882.926,-10511.049
399,-7889.0205,-10480.1
400,-7884.4004,-10464.491
401,-7870.412,-10462.129
402,-7854.206,-10460.164
403,-7860.3926,-10496.041
404,-7883.3193,-10457.129
405,-7855.062,-10473.476
406,-7872.8853,-10433.549
407,-7894.4736,-10496.507
408,-7872.5723,-10453.893
409,-7819.485,-10398.121
410,-7855.823,-10444.164
411,-7861.065,-10480.787
412,-7890.885,-10447.639
413,-7872.4062,-10442.515
414,-7868.71,-10433.475
415,-7877.5674,-10427.734
416,-7869.1665,-10438.853
417,-7870.2324,-10426.21
418,-7846.6045,-10389.812
419,-7843.05,-10428.982
420,-7893.1777,-10377.449
421,-7866.453,-10402.564
422,-7895.38,-10430.492
423,-7886.0986,-10376.453
424,-7862.632,-10372.393
425,-7887.5415,-10368.724
426,-7878.201,-10397.441
427,-7880.3643,-10384.441
428,-7841.201,-10388.754
429,-7858.348,-10391.689
430,-7854.216,-10357.898
431,-7840.437,-10371.928
432,-7836.8457,-10378.991
433,-7855.001,-10331.244
434,-7864.7417,-10389.057
435,-7826.0557,-10334.207
436,-7866.482,-10324.041
437,-7884.9434,-10325.895
438,-7861.491,-10349.828
439,-7833.884,-10346.128
440,-7855.088,-10328.436
441,-7860.749,-10299.235
442,-7847.8564,-10327.156
443,-7859.275,-10303.314
444,-7851.352,-10288.164
445,-7879.2676,-10313.193
