,agent1,agent2
0,-16114.748,-16068.025
1,-16116.855,-16051.133
2,-16138.362,-16052.197
3,-16087.5,-16065.628
4,-16102.373,-16082.929
5,-16112.791,-16036.16
6,-16106.828,-16058.547
7,-16108.854,-16097.695
