,agent1,agent2
0,-5477.661,-5556.538
1,-5491.462,-5509.581
2,-5503.4556,-5560.6543
3,-5552.52,-5508.589
4,-5580.66,-5510.7256
5,-5585.4316,-5566.606
6,-5544.085,-5560.3613
7,-5506.401,-5582.5923
