,agent1,agent2
0,-933.8932,-820.2158
1,-934.69586,-820.6001
2,-936.1023,-814.8906
3,-936.91583,-817.7542
4,-935.5055,-818.1955
5,-936.5774,-820.9927
6,-940.1452,-821.318
7,-937.0736,-819.72797
