,agent1,agent2
0,-13548.846,-12939.699
1,-13561.769,-12924.035
2,-13540.19,-12934.136
3,-13586.325,-12928.626
4,-13594.426,-12993.943
5,-13569.088,-12970.044
6,-13583.648,-12978.271
7,-13562.128,-12982.623
8,-13539.023,-12977.6045
9,-13554.331,-12969.529
10,-13554.103,-12973.066
11,-13535.244,-12935.236
12,-13540.48,-12976.613
13,-13544.1455,-12955.545
14,-13542.244,-12989.373
15,-13527.999,-12962.143
