,Agent_0,Agent_0_abs_W_max,Agent_1,Agent_1_abs_W_max
228,-979.917576033952,57.80639034519897,-960.0369578691806,59.23902845600958
229,-3370.365863416793,57.84152006046269,-2956.120810470128,59.51551113052869
230,-2242.531716585114,57.84152006046269,-2349.0600061739433,59.51551113052869
231,-3303.4896882662747,57.84152006046269,-2851.0162078811272,59.51551113052869
232,-2872.5267856636146,57.99913647290943,-2695.20127043567,59.1980823450993
233,-1175.6465166073733,57.99913647290943,-2401.7717456972014,59.38614954156722
234,-288.7406962290609,57.99913647290943,-996.1157925005507,59.38614954156722
235,-1344.3016644136342,56.90189535004288,-1237.6134430427562,58.28248063298792
236,-909.3457041778995,56.660688362574824,-1027.5201925445285,57.833561483638285
237,-1488.68851387445,56.660688362574824,-2248.0082077238,57.833561483638285
238,-808.5648170087507,56.660688362574824,-2240.4257057569844,57.833561483638285
239,-1729.0067862880605,56.660688362574824,-2643.223650428821,57.833561483638285
240,-446.0162986908408,56.41669571155366,-1089.3242087866656,57.58621190275319
241,-1005.154294650946,56.41669571155366,-1566.6046312400172,57.58621190275319
242,-976.4260457914075,56.41669571155366,-898.6417938846364,57.48658651884317
243,-1634.846195543369,55.1589727367536,-2693.1806187619277,56.235647918277856
244,-3753.65613552949,55.1589727367536,-3732.2897988958266,56.235647918277856
245,-3479.936484411584,56.45230917059658,-3338.528204359173,57.31534251971081
246,-3713.182608456975,56.45230917059658,-3687.8162718233116,57.31534251971081
247,-2992.0465555667897,59.54171993625923,-3232.155341424226,57.56560900141844
248,-890.4598728991361,59.54171993625923,-908.7759557544357,57.56560900141844
249,-3600.2423506559735,59.54171993625923,-3598.5648782894186,57.56560900141844
250,-2661.9584012943774,60.5563521348634,-2679.6892423545073,59.36897119456787
251,-218.20538172410326,60.5563521348634,-207.63370408328,59.36897119456787
252,-956.1558290690524,60.057294194588465,-1047.1847266885766,59.02098629241497
253,-470.0510065379737,59.07179808931477,-494.96471242664205,58.20913238464066
254,-415.8146863456037,59.07179808931477,-546.576988200403,58.20913238464066
255,-1648.885615140476,58.337714013386524,-473.9807539104289,57.176362122784404
256,-497.91655035176314,57.845241981274235,-370.3603382249539,56.363745323700726
257,-2987.380753303221,57.845241981274235,-2081.0011252942695,56.21200751090147
258,-720.8428287315467,57.845241981274235,-542.2063488534217,56.21200751090147
259,-3669.7201891713667,57.845241981274235,-3627.980910401353,56.96168390364611
260,-3598.7052128086725,57.845241981274235,-3604.32482906532,56.96168390364611
261,-3743.8342932685764,57.845241981274235,-3731.279837823032,56.96168390364611
262,-3656.511168711236,58.45161401468594,-3354.0006454887416,57.26988615103298
263,-3160.8192589650953,59.5063368030219,-3080.853552715508,57.29175755355771
264,-3598.58563581902,59.5063368030219,-3633.1796952249606,57.29175755355771
265,-2773.9183871277746,60.409765687806285,-3008.1433630863426,59.053317174463125
266,-2190.044010444847,60.409765687806285,-2252.258550988873,59.053317174463125
267,-3327.644484450721,60.409765687806285,-3275.650170595866,59.053317174463125
268,-2781.1098263789945,60.409765687806285,-2441.508731939607,59.053317174463125
269,-447.39371284934657,60.409765687806285,-202.36424278860358,58.81569758102387
270,-920.4184837239264,59.355346128093835,-697.3854622376164,58.42174386297399
271,-488.158975906509,59.355346128093835,-372.19756860373235,58.42174386297399
272,-2467.0221401192052,59.277955940646684,-1718.9329012591652,58.514989868437446
273,-448.6380462638718,59.277955940646684,-555.2586535893131,58.514989868437446
274,-3558.352013754976,59.277955940646684,-3591.5005286064606,58.514989868437446
275,-2326.816290705262,61.34812791299013,-2295.993516540785,59.578804431991436
276,-3815.3739020629564,61.34812791299013,-3753.9649288782794,59.578804431991436
277,-3291.457785301971,61.82400267240316,-3338.8652376415175,60.47673754439008
278,-1808.8900056915918,61.82400267240316,-1145.6804263181177,60.47673754439008
279,-3639.005054358132,61.82400267240316,-3672.5103210513344,60.47673754439008
280,-3732.0476801262985,61.82400267240316,-3768.1268880470907,60.47673754439008
281,-3221.1637567208163,61.76999134576807,-3120.781735120181,60.72171904826223
282,-2233.7195650149906,61.780014958041704,-2579.6214393891987,60.77037730777933
283,-1980.0328320591075,61.780014958041704,-1908.1337420961013,60.77037730777933
284,-466.6447428931101,61.780014958041704,-454.7723309435528,60.77037730777933
285,-442.91245882236956,61.51882745892876,-427.73144751286804,60.753468336515866
286,-323.1300727488783,61.51882745892876,-273.1978727526008,60.753468336515866
287,-1673.2882132327263,62.50450463374494,-1630.5025075611595,59.80297290487257
288,-1536.7440515968137,62.50450463374494,-1503.1397742953613,59.80297290487257
289,-3681.0223169783044,62.50450463374494,-3659.3985546020667,59.80297290487257
290,-2447.8429988398716,62.50450463374494,-2696.6041939319985,59.80297290487257
291,-1714.677079282657,62.50450463374494,-2182.04819120952,59.80297290487257
292,-2667.1432232229026,62.50450463374494,-2534.3414285361137,59.80297290487257
293,-145.03306952115997,62.50450463374494,-250.06886229738438,59.80297290487257
294,-3392.5202501143644,61.07392108384662,-3415.7962168794265,59.64596685677751
295,-3653.298242022317,61.07392108384662,-3724.4587935489963,59.64596685677751
296,-513.1537379324458,63.485596830354915,-651.4566649902439,59.95667903024353
297,-2364.0742555165502,62.39915332134207,-2396.5915140915927,59.59390236665516
298,-480.72451875136494,62.39915332134207,-797.7822577382013,59.59390236665516
299,-1511.1481545213774,61.646500062696056,-3036.3002815796954,59.528021825954276
300,-842.9479396850953,59.931644488734534,-840.7469082150849,59.66699927623677
301,-2334.433180983028,59.931644488734534,-2237.540345090546,59.66699927623677
302,-1862.7429517897713,59.931644488734534,-1634.2227261516427,59.66699927623677
303,-251.78085131179003,59.931644488734534,-229.1532933209903,59.66699927623677
304,-2422.735908297837,59.931644488734534,-3102.170949853564,59.66699927623677
305,-1367.1910861252527,61.357249463791455,-1762.338584520544,60.85930976358395
306,-571.6942853909821,60.90758624051474,-579.4788021823127,60.569482528147084
307,-1574.8789174020558,60.194861483741285,-1868.7616595764055,59.388853502552045
308,-35.95766928349021,60.194861483741285,-55.9672195076824,59.388853502552045
309,-270.17719925757154,60.194861483741285,-362.3458258851185,59.388853502552045
310,-59.975023293714024,60.194861483741285,-119.57802269365118,59.388853502552045
311,-71.4458797172164,60.194861483741285,-111.63681813983703,59.388853502552045
312,-59.945696559480965,60.194861483741285,2.2254695805597535,59.388853502552045
313,-450.3809837699355,60.194861483741285,-395.1838167463212,58.9862228749093
314,-1542.272758789185,60.194861483741285,-1353.9396838596895,58.9862228749093
315,-332.80210577917313,60.194861483741285,-2.9705693049056947,58.9862228749093
316,-162.36056192963431,60.194861483741285,-104.582749619976,58.9862228749093
317,-292.97803201328014,60.29087664344181,-302.14565803797274,58.88907817931754
318,-137.97507875407805,57.68089966536151,-381.67151850221603,58.056531164494125
319,-235.47994531039654,58.134810952829525,-113.73410834289378,57.271089328954154
320,-81.2100322603745,58.134810952829525,-34.8729282871024,57.271089328954154
321,-749.2798205835682,58.134810952829525,-711.4040168943891,57.271089328954154
322,-23.876441689224265,56.321305438788634,-241.24263508798396,55.841674024928864
323,-291.7136468283968,56.321305438788634,-218.67389300390377,55.841674024928864
324,-364.23657501493653,56.321305438788634,-459.52816340542904,55.841674024928864
325,-299.4005643926059,56.321305438788634,-332.1881316504489,55.841674024928864
326,-127.46221479350405,56.321305438788634,-149.39849978200976,55.841674024928864
327,-9.38643801949302,56.321305438788634,34.339822387025514,55.841674024928864
328,-717.7185064325743,56.091150955270564,-650.3426733399153,54.68084043473893
329,-258.72593546982205,56.091150955270564,-240.79710858474778,54.68084043473893
330,-3549.2606100357307,56.19413964423595,-3573.364574967404,54.938064027924966
331,-1571.8129144056456,56.19413964423595,-1622.3476482447047,54.938064027924966
332,-708.88061132117,55.87315882028176,-585.67629515225,54.335684474013824
333,-567.9173489064183,55.87315882028176,-630.7694949578777,54.335684474013824
334,5.322996134544155,55.87315882028176,37.02420175035203,54.335684474013824
335,20.242119381507983,55.87315882028176,71.77258967778064,54.335684474013824
336,-184.16439483375964,55.04168669483619,-145.5500130506266,53.54257515595679
337,-72.9172413276512,55.04168669483619,-43.03120136882819,53.54257515595679
338,-36.899733483717824,55.04168669483619,-35.71968651611675,53.54257515595679
339,-41.17613068683988,55.04168669483619,-48.505483298160186,53.54257515595679
340,-154.64059443726444,55.04168669483619,-68.78963495423531,53.54257515595679
341,-666.1559502091184,55.04168669483619,-570.6126664795279,53.54257515595679
342,-35.07653236379339,55.04168669483619,5.562494977647404,53.54257515595679
343,-1929.605563291308,54.79536237095209,-2187.1909204934,53.10479766413451
344,-1264.2224511897887,54.79536237095209,-1215.4260711997176,53.10479766413451
345,41.31364107366102,54.79536237095209,54.98817603477673,53.10479766413451
346,-712.9740880225136,54.79536237095209,-114.13609447645665,53.10479766413451
347,19.70797746724454,54.79536237095209,61.22270454690255,53.10479766413451
348,-17.80994777096126,54.39967269593305,-35.14254484956827,52.790301972100856
349,-176.81866977314624,53.108862136954286,-108.0430067983041,51.87894721620011
350,-207.14853410407733,53.108862136954286,-198.64799415194688,51.602987289960545
351,-493.3534589969827,52.92779887258963,-465.3904853991182,51.36598020499874
352,-359.34250165352887,52.92779887258963,-397.4600690823859,51.36598020499874
353,-83.61110166408601,51.94523053884627,-210.42468126205935,50.780558572649674
354,68.23484843512537,51.94523053884627,74.98732368265034,50.780558572649674
355,10.888765043262794,51.818403464434496,20.958453637546775,50.498490986890175
356,-152.10613078321364,51.818403464434496,-98.4361715176822,50.498490986890175
357,37.228594791758425,51.818403464434496,-11.886350766496761,50.498490986890175
358,-323.26414635980774,51.818403464434496,-38.13417227224403,50.498490986890175
359,-1228.7065608478015,51.818403464434496,-2371.812690145026,50.498490986890175
360,-1301.3631341950904,51.818403464434496,-2305.246513730906,50.498490986890175
361,-1322.2273656127304,51.818403464434496,-2005.0606397878296,50.498490986890175
362,-1903.2931592813927,51.818403464434496,-2258.5850147425213,50.498490986890175
363,-2045.558958594228,52.84463067162798,-3012.353192739035,51.13655499926825
364,-1350.54430280919,52.76723419427052,-2393.3493965865914,52.23119950591174
365,-3468.118734439947,52.76723419427052,-3504.1105836358365,52.23119950591174
366,-1824.2967182101293,52.76723419427052,-2212.504121762032,52.23119950591174
367,-1054.1668821268186,52.76723419427052,-1719.2964763180516,52.23119950591174
368,-900.3518695053265,52.76723419427052,-1537.3855884184181,52.23119950591174
369,-974.4003477255294,52.76723419427052,-1537.6230753207155,52.23119950591174
370,-993.8254752787138,52.915536367155795,-986.047175698264,53.69230740847829
371,29.86068427445109,52.915536367155795,54.76358146712798,53.69230740847829
372,-432.5880504796129,52.199564909713324,-274.5517959256245,53.085165090379675
373,-3417.315387494844,52.199564909713324,-3555.4738669942494,53.085165090379675
374,-195.0759328976972,52.684213281066064,-201.8756769938193,53.59275993590999
375,62.40738303090924,52.684213281066064,66.41664712378542,53.59275993590999
376,-2027.8703028873058,52.684213281066064,-2363.4204297502606,53.59275993590999
