,agent1,agent2
227,-11210.075,-11612.645
228,-11216.133,-11553.889
229,-11166.889,-11591.238
230,-11178.066,-11613.021
231,-11183.889,-11537.697
232,-11159.964,-11543.623
233,-11201.965,-11542.424
234,-11180.037,-11575.037
235,-11196.953,-11575.252
236,-11171.477,-11544.467
237,-11157.678,-11604.432
238,-11151.164,-11554.514
239,-11184.3125,-11570.228
240,-11158.0,-11501.83
241,-11155.726,-11554.463
242,-11124.946,-11516.391
243,-11147.182,-11491.1875
244,-11122.23,-11496.607
245,-11108.17,-11522.426
246,-11154.832,-11513.725
247,-11109.441,-11509.828
248,-11119.26,-11471.023
249,-11099.765,-11482.587
250,-11095.175,-11469.855
251,-11091.174,-11448.817
252,-11085.803,-11462.779
253,-11079.412,-11452.171
254,-11074.019,-11485.627
255,-11058.77,-11441.696
256,-11052.477,-11443.373
257,-11078.922,-11414.6
258,-11072.087,-11453.198
259,-11100.883,-11435.651
260,-11085.181,-11423.738
261,-11079.852,-11418.585
262,-11086.704,-11412.931
263,-11027.841,-11414.74
264,-11035.553,-11424.201
265,-11007.301,-11373.974
266,-11061.182,-11428.154
267,-11086.817,-11366.662
268,-11062.229,-11365.977
269,-11062.612,-11378.818
270,-11002.086,-11383.492
271,-11021.895,-11392.99
272,-11040.571,-11367.64
273,-11020.943,-11353.021
274,-11000.181,-11329.068
275,-11024.083,-11342.031
276,-11011.079,-11339.62
277,-11007.338,-11320.726
278,-11008.924,-11354.493
279,-10999.855,-11319.66
280,-11012.051,-11305.481
281,-10957.469,-11308.836
282,-10988.897,-11319.413
283,-11005.382,-11290.068
284,-10991.887,-11341.852
285,-10976.764,-11309.371
286,-11002.036,-11299.307
287,-10962.507,-11293.395
288,-10964.764,-11306.161
289,-10945.391,-11292.621
290,-10930.866,-11293.273
291,-10966.3955,-11289.355
292,-10919.127,-11266.182
293,-10933.789,-11264.764
294,-10929.514,-11250.576
295,-10925.349,-11254.416
296,-10873.591,-11240.115
297,-10940.997,-11276.705
298,-10924.906,-11223.7
299,-10940.33,-11288.227
