,agent1,agent2
0,-0.4480178373236754,-102.17959388864287
1,5.369941930734221,-102.43533317618446
2,-8.698653089748639,-106.92544795430209
3,3.5909082779224946,-120.41172700450188
4,-6.736445404937498,-93.05212879826489
5,-10.071625058240706,-91.6491981730162
6,5.703656628409142,-122.83050942937489
7,-18.147335887471293,-89.71023921636896
8,-6.645524123587677,-127.59243220912197
9,-3.83146969662328,-104.7152462811483
10,1.3163789894315556,-110.30447470769937
11,0.43698770035383383,-102.84038821129676
12,7.564156569356356,-118.16690580849254
13,2.128984151686808,-110.11508746157013
14,-18.482984691856913,-91.64232955777443
15,-23.748066614151774,-88.36099896147779
16,7.409988653069247,-106.26610346593321
17,-13.4652241985046,-98.84967857955994
18,2.8566319761719114,-105.7905741097262
19,-5.898526326926019,-92.04874831931397
20,-0.6616151539799242,-94.55076158178011
21,1.9653015531554772,-107.38458972123465
22,-19.826107089335252,-105.20333196414313
23,-2.0737325295497584,-111.50870592347584
24,-0.9713839688670873,-117.20572946037399
25,-2.3440746467649625,-83.0750640034685
26,3.46274966343724,-96.19270313666303
27,-4.781803790194289,-97.8584362334736
28,-4.706342859182094,-97.89605541606852
29,-3.1072380770223926,-91.65326912038168
30,4.053667508681041,-88.86090937052256
31,-4.67955477175979,-99.5874230009745
32,-7.129266667806085,-86.6982626522245
33,4.214526095829427,-111.78711204566216
34,-8.241050313286767,-76.26082965643975
35,-0.25272173484333305,-88.25782436891613
36,10.131943821459743,-142.79739537801166
37,-15.337507574186688,-97.54846035754889
38,-0.5057842363927989,-119.0252518945855
39,1.1619593789718845,-96.1197946450224
40,3.755736069290549,-127.63772177857352
41,-4.393707499414944,-114.52314836532906
42,-4.971886985018337,-104.31013039007644
43,-0.12854359933565718,-119.67644764340587
44,5.953541451121936,-99.80056864120843
45,-8.75663996989762,-94.0763669963484
46,-4.764462603328949,-67.48709613539347
47,-14.12006820625028,-110.49761478373846
48,-11.306390807513793,-99.20534626174779
49,3.892741192739514,-107.06027392697365
50,4.682112720134969,-89.4204880150251
51,-9.64800216506886,-116.35777946770924
52,-5.74705843888114,-86.6440171566959
53,-3.6444840614082636,-82.40510042501388
54,-3.822657861867796,-116.54729626308436
55,-7.347497071368011,-92.82719926979863
56,3.7992646832992847,-136.29827217766763
57,2.649314356768002,-83.78311951193716
58,2.6537822722618643,-113.51933019770975
59,-2.3875918954494892,-104.05205968323114
60,0.3383859865883281,-107.84831688295827
61,-13.025135396963023,-82.35463745172518
62,-7.028594357927659,-123.81967770321714
63,5.8248642305845735,-107.3706798404173
64,3.3081418869334414,-121.73454127703792
65,-12.433987407046473,-91.38414050985219
66,0.1294742098965429,-101.2004168085587
67,-1.721994763535875,-127.0475560255382
68,-12.646269164444405,-101.3969945948347
69,-15.202038558958797,-97.26894726912856
70,0.13015059885745472,-112.64483457111555
71,-23.926330815299195,-99.60945876333929
72,-2.078606144756737,-81.99806347988073
73,3.0065795965334132,-118.96102679456257
74,-0.9132196640406711,-76.28668077585398
75,-5.29816399209963,-91.09899355539784
76,-11.265842605246362,-92.47792900040803
77,-5.0810430315453345,-110.59037348952346
78,0.4581563197769185,-113.49206324491855
79,0.13808226180520933,-101.08156633471063
80,2.9066419290646195,-102.84747791163821
81,-0.9353127233526877,-84.19023316809542
82,-12.761164833143454,-72.41062136871035
83,-8.88657055202026,-89.88680934581288
84,-18.757930946017197,-86.41601093684768
85,3.8225068712109334,-137.02329304637863
86,-24.07115186813732,-80.62272114153402
87,5.1900255260977275,-137.52516089666616
88,2.181164947383479,-98.26015857929869
89,-19.23318617651975,-92.1524915013374
90,-5.199713979544441,-113.88668767450933
91,-0.4555228337032986,-111.83172869356547
92,-20.24233533238571,-94.32090998830661
93,-9.04310277324991,-82.62594032574576
94,3.279377104505272,-108.16104114011077
95,-4.132199830809753,-111.07329118273272
96,-28.345465557437834,-92.78619815547049
97,-5.410911967484342,-93.55297567699562
98,-0.3842890366265843,-93.7722803113243
99,-13.575524897431649,-83.3432918177416
100,-27.17388144702464,-73.53795198415644
101,-4.259761549822649,-103.35534862708103
102,-14.228260094215347,-87.82259333892188
103,8.287301664666373,-125.13715721448992
104,-9.319586273781988,-81.46903531018981
105,-7.762841624065182,-87.50250707151275
106,-5.756633582348343,-108.90615775296669
107,-15.095850661882885,-86.98655019778099
108,-4.723932478640691,-96.82725682008885
109,3.1345685134611188,-124.58492184580999
110,-1.9763698293591005,-137.43536815122127
111,-4.976915889943303,-99.70550673804746
112,-13.298734050709044,-103.49321675504717
113,-13.785991927050935,-86.78366161775635
114,-4.0680985999920765,-101.78229402047606
115,-1.962810287990294,-120.92450040450332
116,-5.964459484913853,-89.49012928625316
117,-0.3584150961064836,-116.65521899153767
118,-6.477478268186622,-85.72143483021287
119,8.917493795108982,-108.40847914110117
120,-6.2421961709081195,-66.49298735864464
121,-3.675112532854861,-83.55365066740998
122,-2.7287608857264587,-123.17749609028247
123,-9.081477867947825,-72.46107318567391
124,-0.7648709032235104,-89.98963111121958
125,-2.787163956077208,-124.81781779055726
126,-7.248475708802697,-83.71965374604355
127,-8.881876664566605,-109.41037017986038
128,-3.567084854114107,-87.25198507322297
129,-12.662937901531734,-97.76510585177047
130,5.03792453451635,-113.25794851904435
131,8.073191869795167,-115.16982466953343
132,-2.8524971543674837,-82.1322597144856
133,-1.5847158709589948,-98.48153900650723
134,-3.521118919598507,-96.49356190041327
135,-17.468941350066153,-89.27102556281417
136,-3.3564920791198176,-100.43036404819617
137,2.3149105237285283,-107.99244098141392
138,-16.153402464956166,-89.59894137185954
139,-9.23879467460614,-108.33108637047455
140,4.44804178372658,-124.35790079641926
141,-6.664961341169955,-80.91531191447635
142,-4.939680184685869,-118.19229519415887
143,-0.5098726748143498,-96.38849756308814
144,-7.651832320134083,-90.23078747613486
145,-3.5741192841247766,-108.98381411666043
146,-10.652669011381143,-88.08925986374668
147,-0.1423243140458883,-89.99187776561647
148,-22.38637311749885,-79.7864207341226
149,-0.7211156319551861,-92.03909785726923
150,-4.273356057638614,-94.0877923745246
151,2.2864995482299832,-107.64779621472063
152,-10.729856788252691,-72.95634823590147
153,-9.135003875379994,-106.25898706670839
154,-0.28102291253540557,-113.9971559492352
155,-5.064824631182589,-141.7065542405741
156,-3.963936039287347,-103.01497822225926
157,2.1300111757555413,-123.39206808502766
158,-10.183527287014996,-80.23885762017368
159,-2.1151713447406806,-93.19970866456832
