,agent1,agent2
212,-7056.26,-7146.3037
213,-7051.868,-7136.4595
214,-7084.7,-7125.7256
215,-7069.1895,-7080.958
216,-7064.312,-7133.927
217,-7060.112,-7124.3057
218,-7071.259,-7109.5703
219,-7039.9473,-7111.731
220,-7035.8223,-7113.405
221,-7069.603,-7145.3115
222,-7072.184,-7122.437
223,-7061.8936,-7121.27
224,-7076.6235,-7149.288
225,-7081.8506,-7127.6055
226,-7091.1465,-7114.279
227,-7067.7666,-7136.238
228,-7068.578,-7139.903
229,-7082.306,-7111.2124
230,-7100.2344,-7153.7847
231,-7062.6895,-7127.5273
232,-7131.4414,-7107.006
233,-7070.29,-7120.624
234,-7093.8076,-7129.7563
235,-7091.9424,-7094.8975
236,-7084.3755,-7159.9717
237,-7086.7627,-7113.4326
238,-7086.196,-7118.3647
239,-7089.2295,-7099.34
240,-7033.335,-7139.232
241,-7058.002,-7132.975
242,-7070.548,-7112.2617
243,-7066.9956,-7117.037
244,-7090.5776,-7105.6577
245,-7089.364,-7114.147
246,-7103.9443,-7112.494
247,-7058.8667,-7080.8975
248,-7059.6914,-7129.442
249,-7078.078,-7135.8535
250,-7083.7754,-7136.5234
251,-7059.87,-7114.202
252,-7057.8765,-7148.484
253,-7068.5015,-7089.4785
254,-7046.735,-7113.509
255,-7053.124,-7143.0063
256,-7083.0186,-7142.632
257,-7053.701,-7125.4424
258,-7075.702,-7133.66
259,-7039.7817,-7113.3086
260,-7060.8076,-7132.4478
261,-7065.914,-7125.4297
262,-7064.049,-7127.548
263,-7050.7188,-7123.1924
264,-7062.3037,-7153.4854
265,-7055.1587,-7126.979
266,-7117.377,-7128.962
267,-7037.519,-7085.7754
268,-7042.1367,-7125.2676
269,-7039.9043,-7132.677
270,-7062.5586,-7147.8335
271,-7053.854,-7136.825
272,-7061.3564,-7131.983
273,-7064.791,-7109.8027
274,-7031.792,-7145.578
275,-7055.681,-7092.7363
276,-7083.1953,-7141.342
277,-7088.396,-7116.0205
278,-7058.241,-7134.0654
279,-7065.4263,-7116.111
280,-7072.2715,-7135.8623
281,-7093.212,-7127.6934
282,-7052.843,-7138.771
283,-7099.0894,-7146.1694
284,-7069.125,-7109.9106
285,-7117.7065,-7144.463
286,-7080.7866,-7087.3237
287,-7075.166,-7110.548
288,-7058.454,-7137.368
289,-7074.7197,-7129.0522
290,-7058.496,-7123.6387
291,-7095.294,-7140.265
292,-7079.3867,-7119.342
293,-7103.118,-7146.2275
294,-7068.862,-7119.3545
295,-7077.592,-7118.1606
296,-7086.031,-7129.6357
297,-7063.5225,-7150.6533
298,-7104.632,-7129.1357
299,-7085.0156,-7127.2324
300,-7068.9746,-7140.3306
301,-7075.9062,-7080.4727
302,-7110.8022,-7088.214
303,-7072.6978,-7127.456
304,-7090.5483,-7127.8203
305,-7100.952,-7107.4023
306,-7060.9854,-7107.1562
307,-7058.196,-7121.539
308,-7073.3633,-7123.4062
309,-7095.112,-7085.948
310,-7085.4175,-7081.768
311,-7058.699,-7122.413
312,-7106.1357,-7118.371
313,-7064.967,-7101.3096
314,-7061.966,-7095.5576
315,-7090.3315,-7113.6533
316,-7049.5312,-7131.669
317,-7114.039,-7119.9087
318,-7088.0713,-7126.238
319,-7122.802,-7111.991
320,-7087.5747,-7068.159
321,-7058.6265,-7098.7783
322,-7080.015,-7116.5386
323,-7086.6016,-7099.894
324,-7087.7505,-7090.4365
325,-7083.3965,-7110.994
326,-7098.3447,-7084.581
327,-7117.9717,-7101.7227
328,-7074.121,-7116.8716
329,-7076.1543,-7089.2837
330,-7112.131,-7075.351
331,-7092.9385,-7109.716
332,-7068.9424,-7123.7383
333,-7104.865,-7109.971
334,-7090.952,-7112.865
335,-7117.5957,-7134.8643
336,-7057.188,-7124.917
337,-7084.677,-7130.394
338,-7099.383,-7080.971
339,-7080.552,-7119.6465
