,agent1,Glc,P,Amylase,Starch
0,0.1,100.0,0.0,0.0,10.0
1,0.10259586954737497,99.83233333333334,0.01335450425950608,0.003052475452423096,10.0
2,0.10530394546489899,99.66066719942742,0.02727740434948689,0.005953027702925384,9.999997225445936
3,0.10811083176396104,99.48480457389351,0.04170295102842554,0.008787058359317881,9.99999181530495
4,0.11099751682681928,99.30457883818116,0.05653753070505572,0.011666130691148526,9.999983830910896
5,0.113904692321032,99.11986548015285,0.07148796598731863,0.014902204307757067,9.999973232246743
6,0.11685617335339903,98.93066731458765,0.08667224396175065,0.018377862428816834,9.999959695983012
7,0.11993686432554243,98.73693702049135,0.10251086279876885,0.021671013348304218,9.999943005639189
8,0.12309322474164067,98.53844795668601,0.11873944294623898,0.025072385218048554,9.999923328172038
9,0.12636296826964763,98.33508933992535,0.13554504525377684,0.028403194423048936,9.999900566553883
10,0.12972578947181257,98.12667180179866,0.15282772456231838,0.031783699908145224,9.999874786144629
11,0.13313027220526244,97.91305106534062,0.17033343618958757,0.03548795326568183,9.999845943184349
12,0.1366316460826822,97.69419351265948,0.18833577485795394,0.03924312192342411,9.99981374534082
13,0.14018313138670804,97.46994935197574,0.20660366525202783,0.043300384268740215,9.999778148021813
14,0.14390002993497847,97.2402696463141,0.22570810175125108,0.04708483246043913,9.999738878925076
15,0.1476952340897206,97.00486237675428,0.2452187284373638,0.051062242615327776,9.999696187296335
16,0.1516164792658163,96.76362288741602,0.2653722269562893,0.05500335601788807,9.999649900047203
17,0.15563697123971224,96.51634706837301,0.28603659591685726,0.05906291551172781,9.999600052073934
18,0.15972263551887506,96.26288984719804,0.307043662619029,0.06342806104963183,9.999546538120448
19,0.16390245071711335,96.00318008886791,0.3285371968617349,0.06796198464359206,9.999489083569747
20,0.16822648310051025,95.73708675961133,0.35076549721247696,0.07242598859584469,9.999427538009908
21,0.1726444768517984,95.46437496652707,0.37348051825279727,0.07709597385004803,9.999361967375595
22,0.17719901805559266,95.18491869461937,0.39689353069225947,0.08177084999789842,9.999292187925793
23,0.18179836410765343,94.89850398611449,0.4205510911563251,0.08693464542801341,9.999218198162872
24,0.18654520767364066,94.60511305908102,0.44496175213661193,0.09207470907926774,9.99913955883644
25,0.19143871400314433,94.3045127115897,0.47012211887628175,0.09721759029185631,9.999056294854956
26,0.1964338612162993,93.99647447258074,0.4958100661465689,0.1026127532098216,9.998968407256289
27,0.20158132405962373,93.6808676596103,0.5222769419025751,0.10801909340841667,9.998875671764374
28,0.20680383410285,93.35745711787129,0.5491410287429652,0.11384963105185397,9.998778082335297
29,0.212133992766221,93.02617338020545,0.5765640786766665,0.11995008981455098,9.998675260058103
30,0.21769234928930342,92.68688016373015,0.6051433484216108,0.12572717670131214,9.998566965896948
31,0.22338578983949642,92.3391903007295,0.6344190652293182,0.13168572319820976,9.998453496793557
32,0.22918638877952355,91.98291689823186,0.6642536723375948,0.13798635430122483,9.998334694110639
33,0.23508750981611942,91.61793466128216,0.6946148556021632,0.14467760826711254,9.998210254749427
34,0.24119441898112176,91.24413469951469,0.7260241842011852,0.15124174097565932,9.998079832447466
35,0.24746182630972727,90.86118992338375,0.7582585014545857,0.15793793681128646,9.997943548229426
36,0.25392048374010123,90.46887264859176,0.7914708316418734,0.16463398770750365,9.997801289797597
37,0.2605634751790827,90.06689455155934,0.8256278960391608,0.1713926242388915,9.997653064363632
38,0.26729829139275507,89.65498618307447,0.8602726952857953,0.17870753074997997,9.997498823013606
39,0.2741981073354316,89.23307574389976,0.8957679041974791,0.18622082115124003,9.997338073117728
40,0.2813164233975649,88.80094113456784,0.9323791743689873,0.19368540132566742,9.99717064491899
41,0.28857582125201786,88.35825271963887,0.9697243772367318,0.20152357528709391,9.996996591410037
42,0.2959891646995704,87.90484754774276,1.0078678936677563,0.20968923083865051,9.996815586599544
43,0.3035031475922416,87.44053961380291,1.0465466275946929,0.2184722313606528,9.99662734686846
44,0.31126367434226254,86.96525793110229,1.0864833086847876,0.22714778312943393,9.996431329445475
45,0.31930414700563303,86.47863118503261,1.127844509458976,0.23558201781958032,9.996227643036557
46,0.32762737302650113,85.98022500914591,1.1706455261074835,0.24380050362094477,9.996016516793738
47,0.33598579158076175,85.46960643918274,1.2136623459159097,0.25309324049536774,9.995798157243106
48,0.3446304540210751,84.94686313700387,1.2581378486265888,0.26219295754432365,9.995571616368146
49,0.3533933854146578,84.41156485147982,1.3032419891239162,0.27198764018812627,9.995337082399008
50,0.36234867582172015,83.8636366243066,1.3493421041186349,0.2821160908104572,9.995093950108688
51,0.37136250003604887,83.30285449877388,1.3957767201970825,0.29327836568990423,9.994841939029856
52,0.3807693919717905,82.72927665132461,1.4442020724557336,0.303787998404167,9.994580145191524
53,0.3905064383248025,82.14227459603109,1.49430870492718,0.31401754943588545,9.994309172134486
54,0.4003560830506334,81.54136055804011,1.545021365493315,0.32511009125276075,9.994029291132756
55,0.4105681494524644,80.92650400699196,1.5975772420100876,0.33581397004499625,9.993739755852287
56,0.4208541705975981,80.29716624945162,1.6505502347767396,0.34763429500893245,9.993440936947193
57,0.431439245635349,79.65341137037117,1.7050549538456914,0.35943721027619496,9.993131867158057
58,0.4423849454891634,78.99484678617341,1.7613976700433698,0.37094910623387056,9.992812590490065
59,0.4536378002425468,78.32096434508716,1.8193155098781648,0.3824861345121672,9.99248339534623
60,0.4647715517424504,77.63137735525157,1.8767000307199135,0.3962379424190586,9.992144290758912
61,0.4762309472874663,76.92657901416564,1.9357521356179586,0.4099291215127001,9.991793347819382
62,0.48806214715012675,76.20615761197728,1.9967019455850996,0.42336518249619487,9.991430658851844
63,0.5002668660255795,75.46962015104485,2.059559806811169,0.43658224458841993,9.991056490144892
64,0.5127800399386994,74.71648444471353,2.1240055196230405,0.44995287214961727,9.990671077736113
65,0.5254927325554725,73.9464148707705,2.189501390832542,0.4640601210607508,9.990274330941695
66,0.5384967859288636,73.15930937551708,2.256503035569959,0.478455409029668,9.98986564859428
67,0.5517006182767706,72.35489171947411,2.324558580182291,0.493629405503699,9.989444829327049
68,0.5651431420953255,71.53308403248901,2.393861639770324,0.5093986748766277,9.989011244767106
69,0.5790327890762205,70.69374234479092,2.465445144005367,0.5247284552035649,9.9885644335226
70,0.5930358759682848,69.83631933776114,2.5376595957380856,0.541351833967962,9.988104846578818
71,0.6073406966659859,68.96095535903171,2.6114376162514508,0.5583139509840291,9.987631421410775
72,0.6220505416193006,68.06742690436097,2.687292001242011,0.5751162246807124,9.987143938743838
73,0.6368770846932412,67.15532361733452,2.7637975607479115,0.5932514965952441,9.986642620245961
74,0.6521535471342036,66.22482919710582,2.842604322694226,0.6110287772415754,9.986126392869243
75,0.6678493706804935,65.27548290657442,2.9235632725413887,0.6286421347156866,9.985595664211663
76,0.6836032744581254,64.3069111705532,3.004888166005192,0.6479488584153202,9.985050678322478
77,0.6997574850408752,63.31947686316079,3.08827331424252,0.6671976995265296,9.98449007796047
78,0.7164599387521414,62.31288805041716,3.1744530028008597,0.6856670629336575,9.983914034059017
79,0.7332753878647181,61.286593962368755,3.2612754958388157,0.7055992790441009,9.983323347338331
80,0.7501074438704394,60.240926783199164,3.3482642343832003,0.7274585505758911,9.982716895467169
81,0.7676690325792224,59.17642632900931,3.438948283387156,0.7476055634157819,9.982093175942433
82,0.7854946008288195,58.09227689405317,3.5310268015198365,0.7684529549345678,9.98145382174921
83,0.803321253243142,56.98860835968029,3.6231997756896024,0.7913182795183732,9.980798408898314
84,0.8217952468999293,55.86608655531293,3.718666182961194,0.8128866260985603,9.980125409925137
85,0.8404461518348127,54.72417183298813,3.815100630826259,0.8355712723394527,9.979436137093352
86,0.8592671955856684,53.563272211003564,3.9124704792303766,0.8593719506248088,9.97872986871167
87,0.8783551790032821,52.383845632841755,4.011255742146882,0.883760131215336,9.97800590891335
88,0.897728503239209,51.186208366678294,4.111548839033676,0.9086121684644524,9.97726403362399
89,0.9178035537148816,49.97069033148082,4.215412303476971,0.9317918435762379,9.97650414832067
90,0.9380109938815048,48.73690410908685,4.3200314272232045,0.9561924105511408,9.97572796597581
91,0.958364718684407,47.48559057776021,4.425475651196903,0.981675729753322,9.974934808728452
92,0.9787350082758419,46.21751805131249,4.531103592564992,1.0088245638157634,9.974124152658964
93,0.9995834490644052,44.9337475126228,4.639200185856743,1.0352113282788504,9.973295037067503
94,1.0203247622805585,43.63456358278444,4.746870690900894,1.0637500483006248,9.972448540032152
95,1.0415904523930366,42.32138455923116,4.857240518137887,1.0911229644318943,9.97158339843476
96,1.0628468488710108,40.99456693376144,4.967670619288036,1.1199719447305112,9.970701102084833
97,1.0843419314265976,39.65550874470887,5.079388446395373,1.1489109564908546,9.969801048868073
98,1.1060151752552456,38.3052508924599,5.192095594045456,1.1781345930652924,9.968883816234865
99,1.1273348437472481,36.945037270233,5.303160855752379,1.21019802218544,9.96794988649455
100,1.149205337492369,35.57711463787719,5.417059245475672,1.2403257165232668,9.966997799379591
101,1.1707064818597894,34.20227385322244,5.529238651853617,1.2730588528499416,9.96602994151705
102,1.1926086839528867,32.822977775254046,5.643510742208081,1.304273267171598,9.965045229913237
103,1.2142666056478966,31.44050059348895,5.756683097040578,1.3370763452883558,9.964045879424058
104,1.2358466334956932,30.05730621253188,5.86957810728142,1.370383444843388,9.963031812280606
105,1.2574843952822365,28.675685599802144,5.982866739919573,1.4032721815635962,9.962003904259243
106,1.2786748389613658,27.297831527262232,6.094049274917842,1.438056630810209,9.960963842628399
107,1.2995823654578236,25.92683985926947,6.203937259181894,1.4735981255818207,9.959911736744827
108,1.319603101988166,24.565630830037513,6.3095401067888774,1.5126444230901086,9.958848705865341
109,1.3393273219175013,23.21809515523006,6.413775235901508,1.5518366249693076,9.957774088119958
110,1.3585626691992323,21.88727404889732,6.51568900050574,1.5918239284945883,9.956689839802527
111,1.37773198560007,20.576543115310542,6.617372021998003,1.6301189518911217,9.955597652490509
112,1.3965608840467847,19.28872864195114,6.717465753250308,1.6677892655804183,9.954501104850467
113,1.4147581708279535,18.027093675852118,6.814527082343555,1.7059507551702684,9.953403200980315
114,1.4323537479169728,16.79528230695866,6.908700865046973,1.7440666210701616,9.952306395342996
115,1.4486300910702563,15.596830815799494,6.9964323468971825,1.7853797078719449,9.95121369136281
116,1.4642311716974457,14.436021777900145,7.08090258932316,1.826204191707308,9.950126299814338
117,1.479031110956777,13.316114777465774,7.161485114932444,1.8668160324167051,9.949047935399147
118,1.493365056013047,12.240290123931892,7.239834895704607,1.905171856182941,9.947982283734992
119,1.5061269098035408,11.211085280066381,7.310474420468932,1.9465568567972986,9.946934262902767
120,1.5175990147474563,10.231850425820008,7.374793423028161,1.9891973368504134,9.945905944039431
121,1.5281198142092784,9.305096961307472,7.434460748654918,2.0311078528285824,9.944900488534302
122,1.537638292422043,8.43247165613764,7.489219112202466,2.0723446652467015,9.943922041312142
123,1.5459892672936935,7.615130581639325,7.538245850183598,2.1135918964543183,9.942974547594348
124,1.5527445064901777,6.853784318849094,7.579415374552892,2.1569129842589643,9.942061398917684
125,1.558985930037382,6.148827535809864,7.61807521034333,2.1967902481580435,9.941184844948422
126,1.5637408469171195,5.499228208060515,7.64940796759965,2.2382005740195607,9.94034898325008
127,1.5668797058076802,4.904105413923067,7.672764934434758,2.2818773446441973,9.939555451461295
128,1.5687044105829602,4.362041645596016,7.689632454497525,2.3264360924142373,9.938805218018226
129,1.5701353813759715,3.8709012013848327,7.7045600365196245,2.367439221820291,9.938099244414259
130,1.5701196800221577,3.936929744924764,7.704482990919259,2.367415547428073,9.937439190896296
131,1.570277808190354,3.4872873957500286,7.713116999846193,2.4103112538828233,9.936771064572802
132,1.570262105412272,3.5495737874036486,7.713039868676194,2.4102871507702845,9.936148484216881
133,1.570246402791218,3.612680440819157,7.712962738277508,2.410263047898777,9.935517701240505
134,1.57023070032719,3.676610482971912,7.712885608650125,2.410238945268298,9.93487868437392
135,1.5702149980201867,3.7413668890033627,7.712808479794038,2.4102148428788452,9.934231403865715
136,1.5701992958702065,3.806952481265183,7.71273135170924,2.4101907407304166,9.93357583149237
137,1.5701835938772477,3.8733699285040903,7.712654224395723,2.4101666388230094,9.932911940566417
138,1.570167892041309,3.9406217451873786,7.712577097853479,2.410142537156621,9.932239705943186
139,1.5701521903623885,4.008710290968906,7.7124999720825,2.4101184357312495,9.931559104026137
140,1.570136488840485,4.077637770294993,7.712422847082779,2.4100943345468924,9.930870112770807
141,1.5701207874755965,4.147406232149426,7.712345722854308,2.410070233603547,9.930172711687357
142,1.570373460565552,3.678669477922028,7.721447656108717,2.454775047961234,9.929466881841746
143,1.5703577568309464,3.7446501212022536,7.721370441632156,2.4547505002107544,9.928807412873178
144,1.570342053253378,3.811490926799695,7.72129322792774,2.4547259527057523,9.928139342278063
145,1.5703263498328455,3.879194706998674,7.721216014995461,2.454701405446225,9.927462641933559
146,1.5703750065802085,3.437562508826667,7.729309016638238,2.497520368556304,9.926777285376575
147,1.5703593028301426,3.5014190537337857,7.729231723548072,2.4974953933526183,9.926139108398399
148,1.5703435992371142,3.566153364323808,7.729154431230836,2.497470418398685,9.925492153759508
149,1.5703278958011218,3.631769050638653,7.729077139686524,2.497445443694501,9.924836385359486
150,1.5703121925221637,3.6982695487816226,7.728999848915127,2.497420469240064,9.924171768837297
151,1.5702964894002385,3.765658119649694,7.728922558916637,2.497395495035372,9.923498271583973
152,1.5702807864353445,3.8339378478394615,7.728845269691048,2.4973705210804216,9.922815862753549
153,1.57026508362748,3.9031116407270257,7.728767981238351,2.4973455473752106,9.92212451327226
154,1.5704138096786047,3.4603686644456677,7.737355941051383,2.5399202398843057,9.921424195846017
155,1.5703981055405078,3.5256298979488507,7.737278567491972,2.539894840681907,9.92077202323216
156,1.5703824015594525,3.591800276844075,7.737201194706297,2.5398694417335004,9.920110759159986
157,1.570366697735437,3.6588835305341707,7.73712382269435,2.539844043039083,9.919440366335465
158,1.5703509940684595,3.726883201898513,7.7370464514561235,2.5398186445986526,9.918760809329806
159,1.5703352905585188,3.795802645986687,7.736969080991609,2.5397932464122066,9.91807205459251
160,1.570377418279904,3.364658956724609,7.745029651571331,2.581722732319754,9.917374070462524
161,1.5703617145057212,3.4296222288234035,7.744952201274815,2.5816969150924307,9.916724927534935
162,1.570346010888576,3.4955186414268806,7.7448747517528025,2.5816710981232798,9.916066453197402
163,1.5703303074284671,3.5623523979165133,7.744797303005285,2.5816452814122983,9.91539860541611
164,1.5703146041253928,3.6301275050753747,7.744719855032255,2.581619464959484,9.914721344123228
165,1.5702989009793515,3.6988477713665318,7.744642407833704,2.5815936487648345,9.914034631234124
166,1.5702831979903418,3.768516805422093,7.744564961409626,2.581567832828347,9.91333843066248
167,1.570267495158362,3.839138014743818,7.744487515760012,2.5815420171500185,9.912632708333275
168,1.570387497378212,3.4049518853218417,7.752933147589913,2.623555826464692,9.911917432193672
169,1.5703717935032382,3.471557995603559,7.752855618258438,2.6235295909064273,9.911251911421344
170,1.570356089785303,3.5391304204225533,7.752778089702255,2.6235033556105183,9.91057672749824
171,1.5703403862244052,3.607673440327952,7.752700561921357,2.623477120576962,9.909891837618868
172,1.570324682820543,3.6771911250849434,7.752623034915739,2.6234508858057564,9.909197201085579
173,1.5703089795737148,3.7476873319567994,7.752545508685389,2.623424651296898,9.908492779325737
174,1.570293276483919,3.8191657042194604,7.752467983230303,2.6233984170503852,9.907778535906584
175,1.5702775735511543,3.8916296699093214,7.752390458550471,2.623372183066215,9.907054436547755
176,1.5702618707754188,3.965082440804294,7.752312934645885,2.623345949344384,9.906320449131472
177,1.5705921910152147,3.5199195546923066,7.7617995340200086,2.665681736790106,9.905576543710403
178,1.5705764850933046,3.5892855470789766,7.761721916024668,2.6656550799727383,9.904883476029143
179,1.5705607793284537,3.659656573107482,7.761644298805508,2.6656284234219387,9.904180358005544
180,1.5705450737206605,3.731036739686763,7.76156668236252,2.6656017671377046,9.903467148570513
181,1.5705293682699233,3.8034299261209616,7.761489066695696,2.665575111120033,9.902743808931012
182,1.5705136629762406,3.876839782688099,7.761411451805029,2.665548455368922,9.902010302584259
183,1.5704979578396108,3.951269729475332,7.76133383769051,2.665521799884368,9.901266595329382
